"Bacteria_Antibiotic","ECOFF","distributions","observations","resistance_freq","best_model","unimodalBIC","bimodalBIC","prob_best","peaks","prop_overlap","diptest","diptest_pval","foldingtest","foldingtest_pval","criticalbandwidth","criticalbandwidth_pval","excessmass","excessmass_pval"
"Escherichia coli_Cefoxitin",8,30,95213,0.0728366924684654,"Bimodal",309150.584826387,293790.691058473,0,"1 Peak",0.663022978360201,0.000890317126805445,0.951135234686051,1.87022229879348,0.0001220703125,0.345130920410156,0.072,NA,NA
"Klebsiella oxytoca_Cefoxitin",8,15,2887,0.0730862487010738,"Bimodal",9679.91767019728,8901.86941347313,1.11935469482152e-169,"1 Peak",0.512658786294434,0.00797755660059794,0.270489306187375,1.61162836595127,0.0001220703125,0.556388854980469,0.184,0.0159551132011959,0
"Klebsiella pneumoniae_Cefoxitin",8,21,25291,0.115693329642956,"Bimodal",86543.8254714779,80968.2420615392,0,"1 Peak",0.458548841382263,0.002088390824608,0.732951860767827,1.42830442034014,0.0001220703125,0.332817077636719,0.318,0.00417678181288779,0
"Proteus mirabilis_Cefoxitin",8,11,8228,0.0277102576567817,"Bimodal",21667.3147228414,20227.100041519,1.82538960413172e-313,"1 Peak",0.632869292874748,0.00356551489841097,0.769203038409878,2.02521496171203,0.0001220703125,0.473953247070312,0.37,0.00713103575868069,0.024
"Salmonella enterica_Cefoxitin",8,7,67612,0.059826657989706,"Bimodal",222727.197538667,194881.615313948,0,"2 Peaks",0.0395701650664053,0.00544824629888766,0,1.75697998477058,0.0001220703125,0.8056640625,0,NA,NA
"Salmonella Typhi_Cefoxitin",8,11,4432,0.00586642599277978,"Bimodal",13982.855764028,13209.3981593664,1.11125865041172e-168,"2 Peaks",0.110550829195047,0.045318283018672,0,0.952996228455851,0.00418233448630927,0.714317321777344,0.006,0.0906365778301827,0
"Staphylococcus aureus_Cefoxitin",4,13,856,0.113317757009346,"Bimodal",3511.68485632362,3109.97247801913,5.87848473888979e-88,"2 Peaks",0.162487897210763,0.00886072649167735,0.965736229512973,1.53174068333199,0.0001220703125,1.27871704101562,0.022,0.0177214529833547,0.308
"Escherichia coli_Cefpirome",0.25,7,5728,0.0593575418994413,"Bimodal",24124.3953463539,18836.1681911312,0,"2 Peaks",0.254902677475022,0.00546678505495771,0.330543911991879,1.39385342525455,0.0001220703125,2.18998527526855,0,0.0109335701099154,0
"Haemophilus influenzae_Cefpodoxime",0.25,7,20842,0.0330102677286249,"Bimodal",66657.6715367338,61918.0691430932,0,"1 Peak",0.564455254332906,0.00174087984242907,0.98450772185242,1.69822104471357,0.0001220703125,0.363006591796875,0.328,0.00348175975381653,0.02
"Streptococcus pneumoniae_Cefpodoxime",0.125,5,5825,0.212017167381974,"Bimodal",26875.489750163,19233.8374182979,0,"2 Peaks",0.139094718702956,0.0239335952793358,0,0.540605791600429,0.0001220703125,1.66220092773438,0,0.0478671888436169,0
"Mannheimia haemolytica_Cefquinome",0.06,7,290,0.00689655172413793,"Unimodal",837.092736224248,837.722118806963,0.421970062836605,"2 Peaks",1,0.0236416481686018,0.321989451567828,1.44851532853595,0.0001220703125,0.722770690917969,0.214,0.0472832963372037,0.026
"Pasteurella multocida_Cefquinome",0.125,8,361,0.038781163434903,"Bimodal",1134.34510909975,984.311211825012,2.63362027862529e-33,"2 Peaks",0.000137925506638068,0.0135300835181547,0.962566955902467,2.01918692162093,0.0001220703125,1.01654052734375,0.074,0.0270601670363094,0.462
"Escherichia coli_Ceftazidime-clavulanate",0.5,59,2939,0.075535896563457,"Bimodal",12233.0943418813,11436.0487631207,8.389800993116e-174,"2 Peaks",0.249710409973931,0.00699381513837183,0.476832760483419,1.98798881842416,0.0001220703125,0.669960021972656,0.38,0.0139876302767437,0.002
"Burkholderia pseudomallei_Ceftazidime",8,7,352,0.125,"Bimodal",1207.83775225105,1071.37272036094,2.32806358994974e-30,"2 Peaks",0.19238276864433,0.0147591539464853,0.915384397767917,1.2688170518996,0.0001220703125,0.683830261230469,0.198,0.0295183078929706,0.266
"Enterobacter cloacae_Ceftazidime",1,56,3801,0.342804525124967,"Bimodal",21141.1665228666,19485.3258723806,0,"2 Peaks",0.058836057225195,0.0205611998512285,0,0.780704545680697,0.0001220703125,2.08223342895508,0,0.0411224118031372,0
"Escherichia coli_Ceftazidime",0.5,85,15364,0.0889091382452486,"Bimodal",64139.7016147559,53393.0532115046,0,"1 Peak",0.363487855531676,0.0022800426208982,0.927467350193861,1.40490431804802,0.0001220703125,0.729225158691406,0.268,0.00456008527805419,0.018
"Haemophilus influenzae_Ceftazidime",0.5,8,473,0.040169133192389,"Bimodal",1555.74609602529,1431.60453177628,1.10408328722763e-27,"1 Peak",0.486674374708465,0.015268068950505,0.685821812544973,1.80129370538232,0.0001220703125,1.06208038330078,0.344,0.03053613790101,0.092
"Klebsiella aerogenes_Ceftazidime",1,50,1284,0.589563862928349,"Bimodal",7324.49966089086,6722.49475108522,1.88927334084221e-131,"2 Peaks",0.0284147989855757,0.0612943253036759,0,0.648510478541914,0.0001220703125,3.27868461608887,0.002,0.122588650607352,0
"Klebsiella oxytoca_Ceftazidime",0.5,55,1860,0.185483870967742,"Bimodal",8655.26342030686,7834.6323492625,6.34201235192822e-179,"1 Peak",0.389240967293674,0.00918443580349919,0.392607948384718,1.46074255993913,0.0001220703125,0.649406433105469,0.92,0.0183688716069984,0
"Klebsiella pneumoniae_Ceftazidime",0.5,70,5489,0.246310803425032,"Bimodal",28450.318389885,24356.630653053,0,"2 Peaks",0.0780026097836034,0.00783064891233798,0.0268989127247163,0.836380569933466,0.0001220703125,1.86555480957031,0,0.015661297824676,0
"Proteus mirabilis_Ceftazidime",0.125,5,1311,0.113653699466056,"Bimodal",5136.57146360403,4234.1510345507,1.10126960452065e-196,"1 Peak",0.354261557397254,0.0087106042412665,0.789841301666343,1.58522845920746,0.0001220703125,0.952934265136719,0.778,0.017421208482533,0.044
"Pseudomonas aeruginosa_Ceftazidime",8,75,32480,0.114624384236453,"Bimodal",125859.778154308,117533.484191997,0,"1 Peak",0.508662856910223,0.00192086897278696,0.663063737658061,1.52384624276238,0.0001220703125,0.363136291503906,0.684,0.00384173806786781,0
"Salmonella enterica_Ceftazidime",2,5,5535,0.00939476061427281,"Bimodal",16871.0915388734,16639.7163408113,5.72155551520752e-51,"2 Peaks",0.0648739700981575,0.00355692954250342,0.964170126135899,1.51966743799152,0.0001220703125,0.756927490234375,0.018,0.00711387998903621,0.112
"Serratia marcescens_Ceftazidime",0.5,6,3777,0.488482922954726,"Bimodal",16752.8336980135,16044.697220678,1.69870407807085e-154,"2 Peaks",0.14256735198996,0.0306195442343841,0,1.76668260256687,0.0001220703125,1.0577392578125,0.002,0.0612390884687681,0
"Escherichia coli_Ceftibuten",1,5,3843,0.0330470986208691,"Bimodal",13918.4222058393,12488.298846577,2.83568715345063e-311,"2 Peaks",0.044287192043065,0.00538109596646298,0.713130373687798,2.04946057905822,0.0001220703125,1.23454284667969,0.096,0.0107621903375408,0.014
"Escherichia coli_Ceftiofur",1,12,36858,0.0656031255087091,"Bimodal",125100.254196142,96942.827707439,0,"2 Peaks",0.0094415770987396,0.0082879511684132,0,1.29525932930947,0.0001220703125,1.09529113769531,0,0.0165759023478112,0
"Mannheimia haemolytica_Ceftiofur",0.06,10,402,0.0174129353233831,"Unimodal",1208.90744250762,1215.63164396624,0.0335011374653638,"1 Peak",1,0.0202052740984447,0.321996276916062,1.57755588067859,0.0001220703125,0.5662841796875,0.294,0.0404105481968894,0.006
"Pasteurella multocida_Ceftiofur",0.06,9,399,0.037593984962406,"Bimodal",1177.23334438215,1036.61867560506,2.92356421724729e-31,"1 Peak",0.542779605780601,0.0128606021699078,0.963880230323751,2.03552882775333,0.0001220703125,0.67657470703125,0.634,0.0257212043398156,0.414
"Salmonella enterica_Ceftiofur",2,10,36537,0.102663053890577,"Bimodal",131975.646356328,92139.5795949139,0,"2 Peaks",0.000142517391156248,0.0302323594899584,0,0.784484323949676,0.0001220703125,1.21550750732422,0,0.0604647190000384,0
"Enterobacter cloacae_Ceftobiprole",0.25,8,1840,0.304347826086957,"Bimodal",9801.95880233847,7854.22787042528,0,"2 Peaks",0.0513763897181426,0.022200124700153,8.80543052250715e-07,0.587089407019314,0.0001220703125,1.98050689697266,0,0.044400249400306,0
"Escherichia coli_Ceftobiprole",0.25,9,6283,0.104249562310998,"Bimodal",30949.4719136627,20487.4683219313,0,"2 Peaks",0.00169088389817678,0.0244600435180166,0,0.430536474552967,0.0001220703125,2.5077018737793,0,0.0489200865839125,0
"Klebsiella pneumoniae_Ceftobiprole",0.25,5,2651,0.20369671821954,"Bimodal",14708.0401243809,11049.7924011465,0,"2 Peaks",0.000594290613448778,0.0546090640525843,0,0.380291374446134,0.0001220703125,2.85923004150391,0,0.109218128105169,0
"Proteus mirabilis_Ceftobiprole",0.125,7,1929,0.048729911871436,"Bimodal",7415.28392023312,4851.70893285297,0,"2 Peaks",0.218495171172893,0.00792041244928343,0.632546833928619,1.09435336350728,0.000342364858021966,1.82632446289062,0.044,0.0158408248985669,0.014
"Pseudomonas aeruginosa_Ceftobiprole",8,16,4906,0.155116184264166,"Bimodal",19279.5884613326,19066.565482318,5.52901601243221e-47,"1 Peak",0.906078792651326,0.00401317554313964,0.92811520820113,1.36613756205157,0.0001220703125,0.73419189453125,0.172,0.00802635108627928,0.072
"Staphylococcus aureus_Ceftobiprole",1,10,26812,0.0889527077428017,"Bimodal",79826.1461093544,76177.7374223201,0,"2 Peaks",0.528777490450468,0.00179853208354754,0.89470615561635,1.19305926837905,0.0001220703125,0.395622253417969,0.21,0.00359706416762962,0.008
"Staphylococcus aureus MRSA_Ceftobiprole",1,21,16751,0.180287744015283,"Bimodal",39180.3811661155,39123.9148372922,5.47636630114984e-13,"1 Peak",0.905514286900902,0.00249123658613903,0.778121115837617,1.54731211623214,0.0001220703125,0.408714294433594,0.386,0.00498247311588419,0.002
"Staphylococcus aureus MSSA_Ceftobiprole",1,20,16634,0.000480942647589275,"Bimodal",33191.4994125769,32891.0634516577,5.76978996122939e-66,"1 Peak",0.436638622758822,0.00230811111314206,0.880365873163092,1.39249694914651,0.0001220703125,0.264602661132812,0.216,0.00461622250602564,0.006
"Staphylococcus capitis_Ceftobiprole",0.25,6,252,0.44047619047619,"Bimodal",1077.99458508891,1010.63923207104,2.36576133095555e-15,"2 Peaks",0.0534369896275833,0.0603989791556656,2.60463792445265e-06,0.805545378099759,0.00466529356010618,1.41123199462891,0.006,0.120797958311331,0
"Staphylococcus epidermidis_Ceftobiprole",1,19,4189,0.122224874671759,"Bimodal",14279.4841594943,14038.7078677651,5.2010683900427e-53,"1 Peak",0.352604542019668,0.00429758561858967,0.935086235205321,1.35506344422154,0.0001220703125,0.286735534667969,0.708,0.00859514347140979,0.038
"Staphylococcus hominis_Ceftobiprole",0.5,13,799,0.519399249061327,"Bimodal",3011.8058042198,2921.33193777904,2.25865304879915e-20,"2 Peaks",0.140891225775174,0.0271265458441267,0.000336833943978321,0.994545486079734,0.888987189554491,0.755409240722656,0.03,0.0542530916882534,0
"Staphylococcus lugdunensis_Ceftobiprole",2,8,272,0.00367647058823529,"Bimodal",678.6491319601,632.090257754836,7.76012870865918e-11,"1 Peak",0.477834982059247,0.0175786512215602,0.864126113465001,2.20487232275219,0.0001220703125,0.42218017578125,0.574,0.0351573024431204,0.242
"Staphylococcus warneri_Ceftobiprole",1,7,257,0.0350194552529183,"Unimodal",865.647138664416,874.434399755816,0.0122049871819678,"1 Peak",1,0.0212356706350042,0.618976302346258,1.43172403162087,0.0001220703125,0.44342041015625,0.434,0.0424713412700083,0.06
"Streptococcus pneumoniae_Ceftobiprole",0.032,9,5886,0.337240910635406,"Bimodal",26005.9342714943,22935.484021256,0,"2 Peaks",0.0507264020398036,0.0242621375744092,0,0.748651483585533,0.0001220703125,1.26129913330078,0,0.0485242749682958,0
"Enterobacter cloacae_Ceftolozane-tazobactam",1,5,1169,0.215568862275449,"Bimodal",5301.56548451043,4425.22518719026,5.0713350265055e-191,"2 Peaks",0.166721098502002,0.0095748089440271,0.729560875103872,0.8196114060965,0.0001220703125,0.998809814453125,0.034,0.0191496178880542,0.014
"Escherichia coli_Ceftolozane-tazobactam",1,11,5215,0.0577181208053691,"Bimodal",18964.493349119,16852.1374940303,0,"1 Peak",0.431218281966975,0.00382379112853052,0.94197091363183,1.67894619504828,0.0001220703125,0.442779541015625,0.582,0.0076475741231137,0.096
"Klebsiella pneumoniae_Ceftolozane-tazobactam",1,5,2299,0.163549369290996,"Bimodal",10871.2182496094,8984.7854335463,0,"2 Peaks",0.100289830161472,0.018110094021835,1.78578255229933e-05,0.848683438402242,0.0001220703125,1.76009368896484,0,0.0362201966011851,0
"Pseudomonas aeruginosa_Ceftolozane-tazobactam",4,13,5157,0.152220283110335,"Bimodal",22773.3984191566,19589.1575824318,0,"2 Peaks",0.0038608220241063,0.0281786327577225,0,1.02596204898698,0.0844691338384702,1.42129516601562,0,0.056357265515445,0
"Streptococcus pneumoniae_Ceftolozane-tazobactam",0.5,5,225,0.253333333333333,"Bimodal",988.517375101625,881.866281038925,6.93440463320205e-24,"2 Peaks",0.108725114318237,0.0236203037804539,0.542260808571051,0.822475087886041,0.0133182276420746,1.09600067138672,0.074,0.0472406075609077,0.06
"Escherichia coli_Ceftolozane",1,6,3850,0.31974025974026,"Bimodal",20029.7555342017,16228.1513949551,0,"2 Peaks",0.00940957537927524,0.0503932643320365,0,0.479996541679004,0.0001220703125,2.18502998352051,0,0.100786528664073,0
"Klebsiella pneumoniae_Ceftolozane",1,6,2046,0.552297165200391,"Bimodal",11218.1607721808,8290.1371940772,0,"2 Peaks",0.000854019035166639,0.104540899145564,0,0.280283353954412,0.0001220703125,3.16732215881348,0,0.209081798291128,0
"Pseudomonas aeruginosa_Ceftolozane",4,8,3708,0.26024811218986,"Bimodal",17369.4822798378,14645.8834073896,0,"2 Peaks",0.00407331867473887,0.0584065955633731,0,0.871311442079418,0.0001220703125,1.55132293701172,0,0.116813191126746,0
"Streptococcus pneumoniae_Ceftolozane",0.5,6,192,0.260416666666667,"Bimodal",868.519555049463,729.830672236603,7.65758359478321e-31,"2 Peaks",0.0301480621544773,0.0486555322364056,0.00199643153458018,0.596780498862636,0.0001220703125,1.47714996337891,0.016,0.0973110644728112,0
"Moraxella catarrhalis_Ceftriaxone",0.06,5,5338,0.64518546272012,"Bimodal",23943.8779076411,21161.6299707611,0,"2 Peaks",0.0270746276219947,0.039761774818071,0,0.683541345157171,0.0001220703125,1.41030120849609,0,0.079523549636142,0
"Salmonella enterica_Ceftriaxone",0.25,5,500,0.156,"Bimodal",2443.84213122062,1751.40342438519,4.35356750197854e-151,"2 Peaks",0.0060888068954667,0.0247553144517763,0.0359480665687394,0.501007620350678,0.0001220703125,1.92364501953125,0.008,0.0495106289035527,0
"Citrobacter freundii_Cefuroxime",8,7,2081,0.368092263334935,"Bimodal",9246.261464924,8719.01588447991,3.23650962299732e-115,"2 Peaks",0.121126203497223,0.0421199254679269,0,0.924253583434452,0.00184571019904923,0.995063781738281,0,0.0842398509358538,0
"Enterobacter cloacae_Cefuroxime",32,15,4203,0.36830835117773,"Bimodal",18877.4767263658,17403.2122305597,7.3714594359514e-321,"2 Peaks",0.0517107647992638,0.0516798324973341,0,0.830944352061641,0.0001220703125,1.39772796630859,0,0.103359664994668,0
"Escherichia coli_Cefuroxime",8,29,95990,0.0798729034274404,"Bimodal",312298.966634687,296642.320779689,0,"1 Peak",0.612320756026346,0.00154307260734326,0.151753189905428,1.96954931966789,0.0001220703125,0.662544250488281,0.368,NA,NA
"Haemophilus influenzae_Cefuroxime",2,30,94720,0.125686233108108,"Bimodal",320072.786978019,304982.30467222,0,"1 Peak",0.511911995071984,0.000997195477193619,0.848125444803778,1.67027838160282,0.0001220703125,1.60749053955078,0,NA,NA
"Klebsiella aerogenes_Cefuroxime",16,11,2527,0.415512465373961,"Bimodal",10976.1514823058,10576.6570521142,1.78191387023832e-87,"2 Peaks",0.373455633496922,0.0613464425069455,0,1.0802803683574,0.000389791421720732,1.17901611328125,0.002,0.122692885013891,0
"Klebsiella oxytoca_Cefuroxime",16,14,5356,0.153472740851382,"Bimodal",23351.6848801712,21369.3904456313,0,"1 Peak",0.334243310860978,0.0178791527455172,0,1.167029409365,0.0001220703125,0.849716186523438,0,0.035758303618642,0
"Klebsiella pneumoniae_Cefuroxime",8,20,42565,0.17775167391049,"Bimodal",168137.891543598,159064.09756449,0,"2 Peaks",0.186281065853441,0.0170458334674812,0,1.25444028868023,0.0001220703125,0.793571472167969,0,0.0340916669577077,0
"Moraxella catarrhalis_Cefuroxime",8,15,15532,0.00148081380375998,"Bimodal",47052.6154791932,46914.8622842473,1.22257014235233e-30,"1 Peak",0.909471764215493,0.0022214632331533,0.943269142391985,1.56346490968725,0.0001220703125,0.255813598632812,0.488,0.00444292730768863,0.014
"Proteus mirabilis_Cefuroxime",4,16,12143,0.0755991105986988,"Bimodal",47551.2431769897,38476.529164415,0,"2 Peaks",0.178944233407539,0.00555765339840115,0.014536756146077,1.31045185656227,0.0001220703125,0.913032531738281,0,0.0111153068316336,0
"Staphylococcus aureus_Cefuroxime",4,8,11853,0.10714587024382,"Bimodal",43280.3627693649,35669.326360434,0,"2 Peaks",0.0190519680413483,0.0200576847065869,0,1.15003259605898,0.0001220703125,1.03719329833984,0.018,0.0401153696472215,0
"Streptococcus pneumoniae_Cefuroxime",0.125,16,31792,0.318696527428284,"Bimodal",163864.453876829,139974.057851388,0,"2 Peaks",0.0457780227157312,0.0370849982180556,0,0.635547756247506,0.0001220703125,2.02439498901367,0,0.0741699964568539,0
"Burkholderia pseudomallei_Chloramphenicol",8,7,352,0.0539772727272727,"Bimodal",1006.08925478183,821.590057543275,8.63989295679767e-41,"2 Peaks",0.00673843158707038,0.0211375888797206,0.353259904094529,1.6380230425644,0.0001220703125,0.852096557617188,0.058,0.0422751777594413,0.01
"Campylobacter jejuni_Chloramphenicol",16,25,5056,0.00415348101265823,"Bimodal",17265.5395753548,17120.1307519061,2.65996044247411e-32,"1 Peak",0.881383237001405,0.00387385010870756,0.943772554520199,1.64312740600203,0.0001220703125,1.10875701904297,0.228,0.00774771070592385,0.064
"Enterococcus faecalis_Chloramphenicol",32,15,24757,0.0088055903380862,"Bimodal",48442.3190809525,44594.7973365499,0,"1 Peak",0.524727710156928,0.00291501685311062,0.190572788553239,2.29235042470276,0.0001220703125,0.560569763183594,0.008,0.0058300337229249,0
"Enterococcus faecium_Chloramphenicol",32,28,13039,0.000460157987575734,"Bimodal",28045.8979326753,27675.858812253,4.43635157523354e-81,"1 Peak",0.515356210391262,0.00286012941700853,0.756555904727214,1.5744351239937,0.0001220703125,0.403823852539062,0.26,0.00572026266040628,0.008
"Escherichia coli_Chloramphenicol",16,40,45852,0.0366832417342755,"Bimodal",131618.158992187,110360.330535454,0,"2 Peaks",0.0688748628740061,0.00241908904811924,0.0813983249847939,2.06172518508336,0.0001220703125,0.703582763671875,0,0.00483817809728713,0
"Haemophilus influenzae_Chloramphenicol",2,6,18471,0.0244707920524065,"Bimodal",49481.2682990487,41493.9415479066,0,"2 Peaks",0.00869451701443026,0.00504516500307436,0.00342126149636957,2.21663281871359,0.0001220703125,0.884330749511719,0,0.0100903300027296,0
"Neisseria meningitidis_Chloramphenicol",2,12,866,0.0161662817551963,"Bimodal",2167.81421439165,2069.1715522049,3.80205211980752e-22,"1 Peak",0.72409869039829,0.0119805022152538,0.592694622054381,2.0376676697118,0.0001220703125,0.672019958496094,0.102,0.0239610044305076,0.018
"Pasteurella multocida_Chloramphenicol",1,5,393,0.223918575063613,"Bimodal",1674.67614530497,1453.30453530085,8.50678903459267e-49,"2 Peaks",0.0360391110667774,0.0316796797555501,0.0072411112152837,0.818601571393715,0.00129967121736451,1.17455291748047,0.006,0.0633593595111002,0
